NUMBER; DRIVER_NUMBER; LAP_NUMBER; LAP_TIME; LAP_IMPROVEMENT; CROSSING_FINISH_LINE_IN_PIT; S1; S1_IMPROVEMENT; S2; S2_IMPROVEMENT; S3; S3_IMPROVEMENT; KPH; ELAPSED; HOUR;S1_LARGE;S2_LARGE;S3_LARGE;TOP_SPEED;DRIVER_NAME;PIT_TIME;CLASS;GROUP;TEAM;MANUFACTURER;POWER;FANBOOST;ATTACK_MODE;
23;1;29;1:19.366;0;;22.307;2;24.537;0;32.522;0;136.1;40:05.244;20:46:34.322;0:22.307;0:24.537;0:32.522;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;true;
23;1;30;1:19.936;0;;22.515;0;24.732;0;32.689;0;135.2;41:25.180;20:47:54.258;0:22.515;0:24.732;0:32.689;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
23;1;31;1:20.032;0;;22.436;0;24.919;0;32.677;0;135.0;42:45.212;20:49:14.290;0:22.436;0:24.919;0:32.677;;Oliver ROWLAND;;;;Nissan Formula E Team;NISSAN;;false;false;
25;1;1;1:33.983;0;;31.046;0;27.502;0;35.435;0;115.0;1:33.983;20:08:03.061;0:31.046;0:27.502;0:35.435;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;2;1:26.227;0;;24.313;0;26.664;0;35.250;0;125.3;3:00.210;20:09:29.288;0:24.313;0:26.664;0:35.250;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;3;1:25.799;0;;24.206;0;26.152;0;35.441;0;125.9;4:26.009;20:10:55.087;0:24.206;0:26.152;0:35.441;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;4;1:26.326;0;;24.171;0;27.208;0;34.947;0;125.1;5:52.335;20:12:21.413;0:24.171;0:27.208;0:34.947;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;5;1:26.162;0;;24.664;0;27.045;0;34.453;0;125.4;7:18.497;20:13:47.575;0:24.664;0:27.045;0:34.453;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;6;1:25.576;0;;24.210;0;25.852;0;35.514;0;126.2;8:44.073;20:15:13.151;0:24.210;0:25.852;0:35.514;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;7;1:24.170;0;;23.896;0;26.208;0;34.066;0;128.4;10:08.243;20:16:37.321;0:23.896;0:26.208;0:34.066;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;8;1:22.864;0;;23.038;0;25.762;0;34.064;0;130.4;11:31.107;20:18:00.185;0:23.038;0:25.762;0:34.064;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;9;1:24.174;0;;23.906;0;26.096;0;34.172;0;128.3;12:55.281;20:19:24.359;0:23.906;0:26.096;0:34.172;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;10;1:24.022;0;;23.883;0;25.922;0;34.217;0;128.6;14:19.303;20:20:48.381;0:23.883;0:25.922;0:34.217;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;11;1:24.424;0;;24.321;0;25.936;0;34.167;0;128.0;15:43.727;20:22:12.805;0:24.321;0:25.936;0:34.167;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;12;1:23.053;0;;23.386;0;25.751;0;33.916;0;130.1;17:06.780;20:23:35.858;0:23.386;0:25.751;0:33.916;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;13;1:23.166;0;;23.474;0;25.692;0;34.000;0;129.9;18:29.946;20:24:59.024;0:23.474;0:25.692;0:34.000;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;14;1:24.703;0;;23.953;0;25.894;0;34.856;0;127.5;19:54.649;20:26:23.727;0:23.953;0:25.894;0:34.856;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;15;1:23.713;0;;23.335;0;25.797;0;34.581;0;129.1;21:18.362;20:27:47.440;0:23.335;0:25.797;0:34.581;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;16;1:20.049;0;;22.859;0;24.771;0;32.419;0;135.0;22:38.411;20:29:07.489;0:22.859;0:24.771;0:32.419;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;17;1:21.389;0;;23.139;0;25.330;0;32.920;0;132.7;23:59.800;20:30:28.878;0:23.139;0:25.330;0:32.920;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;18;1:20.552;0;;22.694;0;24.978;0;32.880;0;134.1;25:20.352;20:31:49.430;0:22.694;0:24.978;0:32.880;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;19;1:22.696;0;;23.242;0;25.655;0;33.799;0;130.6;26:43.048;20:33:12.126;0:23.242;0:25.655;0:33.799;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;20;1:21.706;0;;23.473;0;25.316;0;32.917;0;132.2;28:04.754;20:34:33.832;0:23.473;0:25.316;0:32.917;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;21;1:22.210;0;;23.417;0;25.448;0;33.345;0;131.4;29:26.964;20:35:56.042;0:23.417;0:25.448;0:33.345;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;22;1:21.902;0;;23.327;0;25.313;0;33.262;0;131.9;30:48.866;20:37:17.944;0:23.327;0:25.313;0:33.262;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;23;1:22.108;0;;23.199;0;25.157;0;33.752;0;131.6;32:10.974;20:38:40.052;0:23.199;0:25.157;0:33.752;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;24;1:20.607;0;;22.969;0;25.055;0;32.583;0;134.0;33:31.581;20:40:00.659;0:22.969;0:25.055;0:32.583;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;25;1:18.835;0;;22.288;0;24.732;0;31.815;2;137.0;34:50.416;20:41:19.494;0:22.288;0:24.732;0:31.815;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;26;1:19.014;0;;22.361;0;24.602;0;32.051;0;136.7;36:09.430;20:42:38.508;0:22.361;0:24.602;0:32.051;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;27;1:20.103;0;;22.805;0;24.713;0;32.585;0;134.9;37:29.533;20:43:58.611;0:22.805;0:24.713;0:32.585;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;28;1:18.518;2;;22.127;2;24.503;2;31.888;0;137.6;38:48.051;20:45:17.129;0:22.127;0:24.503;0:31.888;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;29;1:20.582;0;;22.396;0;25.201;0;32.985;0;134.1;40:08.633;20:46:37.711;0:22.396;0:25.201;0:32.985;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;true;
25;1;30;1:21.306;0;;22.904;0;25.150;0;33.252;0;132.9;41:29.939;20:47:59.017;0:22.904;0:25.150;0:33.252;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
25;1;31;1:23.682;0;;22.875;0;25.779;0;35.028;0;129.1;42:53.621;20:49:22.699;0:22.875;0:25.779;0:35.028;;Jean-Éric VERGNE;;;;DS PENSKE;STELLANTIS;;false;false;
27;1;1;1:39.640;0;;35.214;0;28.796;0;35.630;0;108.4;1:39.640;20:08:08.718;0:35.214;0:28.796;0:35.630;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;2;1:26.096;0;;24.099;0;26.144;0;35.853;0;125.5;3:05.736;20:09:34.814;0:24.099;0:26.144;0:35.853;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;3;1:26.388;0;;23.706;0;26.331;0;36.351;0;125.1;4:32.124;20:11:01.202;0:23.706;0:26.331;0:36.351;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;4;1:27.205;0;;23.978;0;26.925;0;36.302;0;123.9;5:59.329;20:12:28.407;0:23.978;0:26.925;0:36.302;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;5;1:25.940;0;;23.752;0;26.503;0;35.685;0;125.7;7:25.269;20:13:54.347;0:23.752;0:26.503;0:35.685;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;6;1:25.001;0;;23.492;0;25.926;0;35.583;0;127.1;8:50.270;20:15:19.348;0:23.492;0:25.926;0:35.583;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;7;1:24.738;0;;24.071;0;25.565;0;35.102;0;127.5;10:15.008;20:16:44.086;0:24.071;0:25.565;0:35.102;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;8;1:23.063;0;;23.280;0;25.644;0;34.139;0;130.1;11:38.071;20:18:07.149;0:23.280;0:25.644;0:34.139;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;9;1:24.106;0;;23.490;0;26.241;0;34.375;0;128.5;13:02.177;20:19:31.255;0:23.490;0:26.241;0:34.375;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;10;1:23.529;0;;22.875;0;25.792;0;34.862;0;129.3;14:25.706;20:20:54.784;0:22.875;0:25.792;0:34.862;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;11;1:24.645;0;;23.311;0;25.579;0;35.755;0;127.6;15:50.351;20:22:19.429;0:23.311;0:25.579;0:35.755;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;12;1:22.368;0;;23.232;0;25.188;0;33.948;0;131.2;17:12.719;20:23:41.797;0:23.232;0:25.188;0:33.948;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;13;1:23.335;0;;23.184;0;25.252;0;34.899;0;129.6;18:36.054;20:25:05.132;0:23.184;0:25.252;0:34.899;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;14;1:24.599;0;;22.797;0;25.840;0;35.962;0;127.7;20:00.653;20:26:29.731;0:22.797;0:25.840;0:35.962;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;15;1:23.915;0;;23.141;0;25.940;0;34.834;0;128.7;21:24.568;20:27:53.646;0:23.141;0:25.940;0:34.834;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;16;1:21.961;0;;23.069;0;25.231;0;33.661;0;131.8;22:46.529;20:29:15.607;0:23.069;0:25.231;0:33.661;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;true;
27;1;17;1:19.748;0;;21.971;2;24.748;0;33.029;0;135.5;24:06.277;20:30:35.355;0:21.971;0:24.748;0:33.029;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;true;
27;1;18;1:18.949;2;;22.248;0;24.474;0;32.227;0;136.8;25:25.226;20:31:54.304;0:22.248;0:24.474;0:32.227;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;true;
27;1;19;1:20.869;0;;22.627;0;24.374;2;33.868;0;133.6;26:46.095;20:33:15.173;0:22.627;0:24.374;0:33.868;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;true;
27;1;20;1:21.605;0;;22.952;0;25.281;0;33.372;0;132.4;28:07.700;20:34:36.778;0:22.952;0:25.281;0:33.372;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;21;1:21.617;0;;22.958;0;25.072;0;33.587;0;132.4;29:29.317;20:35:58.395;0:22.958;0:25.072;0:33.587;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;22;1:20.969;0;;22.843;0;25.201;0;32.925;0;133.4;30:50.286;20:37:19.364;0:22.843;0:25.201;0:32.925;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;true;
27;1;23;1:19.724;0;;22.395;0;24.867;0;32.462;0;135.5;32:10.010;20:38:39.088;0:22.395;0:24.867;0:32.462;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;true;
27;1;24;1:19.191;0;;22.674;0;24.683;0;31.834;2;136.4;33:29.201;20:39:58.279;0:22.674;0:24.683;0:31.834;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;true;
27;1;25;1:19.636;0;;22.474;0;24.469;0;32.693;0;135.7;34:48.837;20:41:17.915;0:22.474;0:24.469;0:32.693;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;true;
27;1;26;1:20.462;0;;22.657;0;24.741;0;33.064;0;134.3;36:09.299;20:42:38.377;0:22.657;0:24.741;0:33.064;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;27;1:21.270;0;;22.729;0;24.811;0;33.730;0;132.9;37:30.569;20:43:59.647;0:22.729;0:24.811;0:33.730;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;28;1:20.257;0;;22.680;0;24.554;0;33.023;0;134.6;38:50.826;20:45:19.904;0:22.680;0:24.554;0:33.023;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;29;1:20.277;0;;22.792;0;24.859;0;32.626;0;134.6;40:11.103;20:46:40.181;0:22.792;0:24.859;0:32.626;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;30;1:19.736;0;;22.675;0;24.566;0;32.495;0;135.5;41:30.839;20:47:59.917;0:22.675;0:24.566;0:32.495;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
27;1;31;1:21.587;0;;22.584;0;25.324;0;33.679;0;132.4;42:52.426;20:49:21.504;0:22.584;0:25.324;0:33.679;;Jake DENNIS;;;;Andretti Formula E;PORSCHE;;false;false;
3;1;1;1:34.807;0;;31.169;0;27.691;0;35.947;0;114.0;1:34.807;20:08:03.885;0:31.169;0:27.691;0:35.947;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;2;1:27.110;0;;23.843;0;26.943;0;36.324;0;124.0;3:01.917;20:09:30.995;0:23.843;0:26.943;0:36.324;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;3;1:26.540;0;;23.673;0;26.894;0;35.973;0;124.8;4:28.457;20:10:57.535;0:23.673;0:26.894;0:35.973;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;4;1:28.413;0;;23.628;0;28.997;0;35.788;0;122.2;5:56.870;20:12:25.948;0:23.628;0:28.997;0:35.788;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;5;1:26.389;0;;23.060;0;27.273;0;36.056;0;125.1;7:23.259;20:13:52.337;0:23.060;0:27.273;0:36.056;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;6;1:25.447;0;;23.345;0;26.006;0;36.096;0;126.4;8:48.706;20:15:17.784;0:23.345;0:26.006;0:36.096;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;true;
3;1;7;1:22.716;0;;22.322;2;26.184;0;34.210;0;130.6;10:11.422;20:16:40.500;0:22.322;0:26.184;0:34.210;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;true;
3;1;8;1:22.627;0;;22.813;0;25.805;0;34.009;0;130.8;11:34.049;20:18:03.127;0:22.813;0:25.805;0:34.009;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;true;
3;1;9;1:24.565;0;;23.413;0;26.707;0;34.445;0;127.8;12:58.614;20:19:27.692;0:23.413;0:26.707;0:34.445;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;true;
3;1;10;1:24.035;0;;23.195;0;26.284;0;34.556;0;128.6;14:22.649;20:20:51.727;0:23.195;0:26.284;0:34.556;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;11;1:24.072;0;;23.094;0;26.240;0;34.738;0;128.5;15:46.721;20:22:15.799;0:23.094;0:26.240;0:34.738;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;12;1:22.966;0;;23.148;0;25.466;0;34.352;0;130.2;17:09.687;20:23:38.765;0:23.148;0:25.466;0:34.352;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;13;1:23.079;0;;23.175;0;25.594;0;34.310;0;130.0;18:32.766;20:25:01.844;0:23.175;0:25.594;0:34.310;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;14;1:25.011;0;;23.438;0;26.189;0;35.384;0;127.1;19:57.777;20:26:26.855;0:23.438;0:26.189;0:35.384;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;15;1:25.020;0;;23.501;0;26.443;0;35.076;0;127.1;21:22.797;20:27:51.875;0:23.501;0:26.443;0:35.076;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;16;1:23.654;0;;23.029;0;25.266;0;35.359;0;129.1;22:46.451;20:29:15.529;0:23.029;0:25.266;0:35.359;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;17;1:22.123;0;;23.164;0;25.240;0;33.719;0;131.6;24:08.574;20:30:37.652;0:23.164;0:25.240;0:33.719;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;18;1:22.165;0;;23.254;0;25.490;0;33.421;0;131.5;25:30.739;20:31:59.817;0:23.254;0:25.490;0:33.421;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;19;1:21.209;0;;22.767;0;25.296;0;33.146;2;133.0;26:51.948;20:33:21.026;0:22.767;0:25.296;0:33.146;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;20;1:21.369;0;;23.093;0;24.835;0;33.441;0;132.8;28:13.317;20:34:42.395;0:23.093;0:24.835;0:33.441;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;true;
3;1;21;1:20.592;2;;22.482;0;24.708;2;33.402;0;134.1;29:33.909;20:36:02.987;0:22.482;0:24.708;0:33.402;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;true;
3;1;22;1:20.978;0;;22.627;0;25.036;0;33.315;0;133.4;30:54.887;20:37:23.965;0:22.627;0:25.036;0:33.315;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;true;
3;1;23;1:21.031;0;;22.925;0;24.864;0;33.242;0;133.3;32:15.918;20:38:44.996;0:22.925;0:24.864;0:33.242;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;true;
3;1;24;1:21.498;0;;23.064;0;25.090;0;33.344;0;132.6;33:37.416;20:40:06.494;0:23.064;0:25.090;0:33.344;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;25;1:21.165;0;;22.956;0;25.004;0;33.205;0;133.1;34:58.581;20:41:27.659;0:22.956;0:25.004;0:33.205;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;26;1:21.914;0;;23.023;0;25.562;0;33.329;0;131.9;36:20.495;20:42:49.573;0:23.023;0:25.562;0:33.329;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;27;1:22.250;0;;23.622;0;25.061;0;33.567;0;131.4;37:42.745;20:44:11.823;0:23.622;0:25.061;0:33.567;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;28;1:22.256;0;;23.236;0;25.715;0;33.305;0;131.3;39:05.001;20:45:34.079;0:23.236;0:25.715;0:33.305;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;29;1:21.711;0;;23.135;0;25.339;0;33.237;0;132.2;40:26.712;20:46:55.790;0:23.135;0:25.339;0:33.237;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;30;1:23.753;0;;23.302;0;26.364;0;34.087;0;129.0;41:50.465;20:48:19.543;0:23.302;0:26.364;0:34.087;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
3;1;31;1:25.782;0;;23.690;0;26.824;0;35.268;0;125.9;43:16.247;20:49:45.325;0:23.690;0:26.824;0:35.268;;David BECKMANN;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;1;1:33.244;0;;30.520;0;27.218;0;35.506;0;115.9;1:33.244;20:08:02.322;0:30.520;0:27.218;0:35.506;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;2;1:26.640;0;;24.318;0;26.810;0;35.512;0;124.7;2:59.884;20:09:28.962;0:24.318;0:26.810;0:35.512;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;3;1:26.574;0;;24.261;0;26.779;0;35.534;0;124.8;4:26.458;20:10:55.536;0:24.261;0:26.779;0:35.534;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;4;1:27.014;0;;24.284;0;27.747;0;34.983;0;124.2;5:53.472;20:12:22.550;0:24.284;0:27.747;0:34.983;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;5;1:26.227;0;;24.120;0;26.942;0;35.165;0;125.3;7:19.699;20:13:48.777;0:24.120;0:26.942;0:35.165;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;6;1:24.051;0;;23.798;0;25.730;0;34.523;0;128.5;8:43.750;20:15:12.828;0:23.798;0:25.730;0:34.523;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;7;1:25.916;0;;24.063;0;26.900;0;34.953;0;125.7;10:09.666;20:16:38.744;0:24.063;0:26.900;0:34.953;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;8;1:23.104;0;;23.058;0;25.924;0;34.122;0;130.0;11:32.770;20:18:01.848;0:23.058;0:25.924;0:34.122;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;9;1:23.767;0;;23.763;0;26.095;0;33.909;0;129.0;12:56.537;20:19:25.615;0:23.763;0:26.095;0:33.909;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;10;1:24.023;0;;23.617;0;26.032;0;34.374;0;128.6;14:20.560;20:20:49.638;0:23.617;0:26.032;0:34.374;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;11;1:24.082;0;;23.721;0;26.436;0;33.925;0;128.5;15:44.642;20:22:13.720;0:23.721;0:26.436;0:33.925;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;12;1:23.914;0;;23.214;0;26.118;0;34.582;0;128.7;17:08.556;20:23:37.634;0:23.214;0:26.118;0:34.582;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;13;1:22.806;0;;23.060;0;25.710;0;34.036;0;130.5;18:31.362;20:25:00.440;0:23.060;0:25.710;0:34.036;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;14;1:24.850;0;;23.303;0;26.257;0;35.290;0;127.3;19:56.212;20:26:25.290;0:23.303;0:26.257;0:35.290;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;15;1:23.901;0;;23.253;0;25.761;0;34.887;0;128.8;21:20.113;20:27:49.191;0:23.253;0:25.761;0:34.887;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;true;
33;1;16;1:20.542;0;;22.712;0;25.121;0;32.709;0;134.1;22:40.655;20:29:09.733;0:22.712;0:25.121;0:32.709;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;true;
33;1;17;1:20.665;0;;22.822;0;25.109;0;32.734;0;133.9;24:01.320;20:30:30.398;0:22.822;0:25.109;0:32.734;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;true;
33;1;18;1:20.642;0;;22.683;0;24.274;0;33.685;0;134.0;25:21.962;20:31:51.040;0:22.683;0:24.274;0:33.685;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;true;
33;1;19;1:22.305;0;;23.030;0;25.508;0;33.767;0;131.3;26:44.267;20:33:13.345;0:23.030;0:25.508;0:33.767;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;20;1:21.878;0;;23.150;0;25.419;0;33.309;0;131.9;28:06.145;20:34:35.223;0:23.150;0:25.419;0:33.309;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;21;1:21.826;0;;22.970;0;25.243;0;33.613;0;132.0;29:27.971;20:35:57.049;0:22.970;0:25.243;0:33.613;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;22;1:21.766;0;;23.055;0;25.175;0;33.536;0;132.1;30:49.737;20:37:18.815;0:23.055;0:25.175;0:33.536;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;23;1:22.306;0;;23.267;0;25.394;0;33.645;0;131.3;32:12.043;20:38:41.121;0:23.267;0:25.394;0:33.645;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;24;1:21.738;0;;22.912;0;25.311;0;33.515;0;132.2;33:33.781;20:40:02.859;0:22.912;0:25.311;0:33.515;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;25;1:20.312;0;;22.591;0;24.840;0;32.881;0;134.5;34:54.093;20:41:23.171;0:22.591;0:24.840;0:32.881;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;true;
33;1;26;1:18.713;0;;22.409;0;24.484;0;31.820;2;137.3;36:12.806;20:42:41.884;0:22.409;0:24.484;0:31.820;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;true;
33;1;27;1:18.703;2;;22.063;2;24.329;0;32.311;0;137.3;37:31.509;20:44:00.587;0:22.063;0:24.329;0:32.311;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;true;
33;1;28;1:19.069;0;;22.176;0;24.105;2;32.788;0;136.6;38:50.578;20:45:19.656;0:22.176;0:24.105;0:32.788;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;true;
33;1;29;1:23.074;0;;23.653;0;25.328;0;34.093;0;130.0;40:13.652;20:46:42.730;0:23.653;0:25.328;0:34.093;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;30;1:22.524;0;;23.410;0;25.968;0;33.146;0;130.9;41:36.176;20:48:05.254;0:23.410;0:25.968;0:33.146;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
33;1;31;1:23.946;0;;23.297;0;25.323;0;35.326;0;128.7;43:00.122;20:49:29.200;0:23.297;0:25.323;0:35.326;;Dan TICKTUM;;;;Cupra Kiro;PORSCHE;;false;false;
37;1;1;1:38.593;0;;34.475;0;28.457;0;35.661;0;109.6;1:38.593;20:08:07.671;0:34.475;0:28.457;0:35.661;;Nick CASSIDY;;;;Jaguar TCS Racing;JAGUAR;;false;false;
37;1;2;1:26.258;0;;24.256;0;26.048;0;35.954;0;125.2;3:04.851;20:09:33.929;0:24.256;0:26.048;0:35.954;;Nick CASSIDY;;;;Jaguar TCS Racing;JAGUAR;;false;false;
37;1;3;1:26.565;0;;23.931;0;26.310;0;36.324;0;124.8;4:31.416;20:11:00.494;0:23.931;0:26.310;0:36.324;;Nick CASSIDY;;;;Jaguar TCS Racing;JAGUAR;;false;false;
